wagnum,ts_id,target
28440,2,95812.59
28441,2,58976.027
28442,1,19498.457
28443,2,64026.98
28447,3,30030.436
28449,3,62793.203
28451,3,56463.91
28452,5,57469.17
28453,2,70175.26
28454,1,76412.836
28455,2,78579.984
28456,2,69433.28
28457,2,77156.28
28458,3,66854.62
28461,4,66347.16
28462,3,60211.316
28468,1,54733.24
28476,1,26010.889
28477,5,41043.07
28480,2,73625.83
28481,4,53215.12
28488,5,57469.17
28493,2,59645.977
28494,1,63631.418
28496,1,12782.626
28503,1,26340.68
28505,1,32886.285
28505,2,39351.477
28507,2,75779.805
28510,2,75179.5
28513,3,47970.496
28516,2,23521.562
28518,2,54910.113
28521,2,63004.098
28522,1,90483.7
28525,1,39283.09
28535,5,20602.266
28542,3,49500.06
28543,4,41851.664
28547,1,65972.484
28548,4,57567.594
28551,2,76660.84
28552,4,17991.82
28556,2,48282.918
28560,2,77735.3
28564,4,50202.406
28564,5,45311.926
28565,4,54450.777
28575,4,35609.047
28577,4,33711.94
28586,1,69169.195
28586,2,53986.098
28587,4,36313.375
28589,4,19657.254
28591,4,41616.652
28595,1,43552.797
28596,5,42081.66
28599,2,54238.285
28600,1,48480.773
28603,1,46650.164
28604,1,28706.12
28609,3,15150.443
28614,3,60274.31
28615,3,53923.996
28616,2,39376.594
28618,2,76227.02
28632,2,43428.777
28633,1,27774.19
28634,4,71690.69
28635,2,51932.434
28637,2,47147.117
28644,4,23341.287
28647,1,33483.215
28649,3,71871.41
28653,4,36248.6
28659,2,49147.188
28660,5,15363.879
28667,2,67670.01
28672,2,71035.87
28673,3,92725.984
28673,4,56998.66
28674,2,77355.164
28675,3,21202.729
28676,5,57754.21
28678,5,53137.016
28688,2,61132.285
28693,2,35330.62
28696,2,66095.47
28698,3,40772.312
28703,2,35066.004
28705,2,78489.21
28707,4,45611.508
28708,1,50080.887
28712,4,70641.51
28714,1,57046.58
28716,2,23123.584
28719,2,30550.445
28726,2,10026.872
28730,6,23580.318
28741,1,60625.367
28744,2,55027.668
28746,2,52531.043
28747,1,57485.047
28749,1,38680.793
28757,1,60592.137
28760,2,45558.01
28770,4,79433.72
28771,1,58299.098
28771,4,42381.184
28775,1,31805.656
28778,2,29260.488
28780,1,72479.17
28784,1,56484.793
28785,1,43115.414
28792,1,89041.08
28796,3,30305.387
28797,1,55880.734
28799,1,40642.96
28805,4,13258.294
28815,2,53372.453
28817,1,33631.137
28826,2,65588.305
28827,3,38932.816
28831,2,76433.2
28837,3,40634.09
28842,1,61182.367
28851,2,39676.45
28866,1,16365.613
28867,3,30811.139
28869,3,19596.104
28870,2,40221.84
28872,2,54494.29
28878,1,51089.996
28890,2,24723.186
28892,2,27887.094
28894,2,25869.64
28895,1,66339.3
28897,1,35228.58
28898,2,28407.312
28909,1,39190.055
28910,1,56179.195
28911,1,65200.812
28915,1,54421.77
28916,2,52875.25
28922,1,64555.586
28926,5,23317.07
28927,2,15623.94
28929,1,68530.89
28934,2,31696.555
28937,2,63619.754
28939,2,37331.676
28945,2,20501.22
28946,5,47990.707
28953,4,31980.98
28956,2,15371.718
28962,4,24445.805
28963,4,21927.848
28964,2,42917.31
28969,3,20638.166
28972,2,62942.516
28973,3,39290.266
28975,4,18168.32
28976,5,41304.918
28978,3,52878.77
28979,2,72278.85
28981,2,39661.52
28982,2,64899.01
28985,2,76457.37
28986,5,24878.355
28987,4,18868.164
28994,3,23656.799
29005,2,55822.688
29007,1,67421.56
29008,4,57360.81
29010,2,26896.756
29012,3,82921.06
29014,6,28073.096
29018,1,19256.188
29022,1,68334.78
29025,2,21564.268
29026,2,67893.01
29027,3,38587.996
29029,2,17208.025
29029,3,53335.76
29031,3,30921.754
29033,2,38694.57
29035,1,107443.24
29036,1,62616.555
29040,3,53953.977
29050,2,13747.155
29053,5,57389.36
29054,5,45964.42
29068,2,44929.84
29094,2,23082.895
29096,5,42082.86
29100,3,34190.555
29101,2,57911.09
29106,5,32208.615
29108,3,15184.229
29110,4,36434.742
29111,5,14942.914
29112,2,77271.51
29124,4,24461.418
29125,2,51891.555
29130,3,76106.336
29135,2,88455.53
29143,1,106925.016
29146,2,15518.357
29148,3,14956.203
29149,3,65256.258
29153,4,37435.758
29154,3,24429.236
29155,5,18880.771
29157,2,22414.527
29157,4,30625.58
29158,1,59692.86
29159,1,59633.4
29161,2,62737.08
29162,5,23590.758
29165,1,72704.51
29170,1,31920.555
29174,3,42931.355
29183,3,53779.51
29190,5,38736.863
29192,1,112223.52
29194,5,67044.52
29195,1,104223.9
29196,1,65091.6
29203,1,33314.098
29205,2,48049.555
29208,1,96953.75
29209,1,65376.004
29211,2,27385.037
29212,4,13571.614
29221,1,66303.21
29228,3,34009.914
29235,4,52096.64
29237,5,54249.727
29240,4,87669.86
29244,3,46042.926
29245,2,84945.72
29246,4,73803.766
29247,5,66550.1
29249,2,23972.969
29252,2,53106.19
29254,2,54084.76
29255,3,78875.12
29260,3,13579.353
29269,4,22357.746
29278,5,37975.266
29279,4,82541.3
29280,2,12086.037
29280,4,39010.145
29283,4,26604.62
29284,1,19568.314
29288,4,21388.115
29294,2,36978.496
29295,2,17446.594
29296,5,69391.64
29297,4,35610.133
29298,2,37812.11
29299,10,20281.273
29302,4,71978.83
29303,4,75700.3
29312,3,35054.77
29313,3,44257.945
29314,4,14464.029
29318,3,30834.85
29322,4,19395.006
29323,4,18672.322
29325,3,18298.361
29327,4,21274.941
29328,2,37159.1
29335,2,17161.656
29336,4,12850.594
29337,3,19551.734
29341,4,29136.85
29346,1,22844.416
29348,1,24017.756
29355,1,16162.919
29368,1,60259.72
29376,3,42359.547
29379,4,8082.369
29387,4,54452.31
29388,4,79623.414
29396,1,62304.547
29399,1,72052.53
29400,1,94225.84
29401,6,17102.043
29404,1,3990.6118
29407,1,52876.184
29408,1,86635.8
29411,1,48808.14
29411,4,51479.383
29412,2,50477.805
29418,2,73855.664
29419,5,64436.89
29423,2,92368.57
29424,2,40746.07
29427,2,55874.43
29433,2,76886.17
29434,2,74369.695
29436,2,62800.89
29442,3,70070.58
29443,2,77418.73
29444,1,17471.576
29448,1,83995.99
29452,1,56771.773
29453,4,58204.58
29454,1,72217.7
29455,1,65275.586
29461,1,60257.15
29476,1,94028.44
29484,1,72693.27
29490,1,56627.035
29493,2,76380.37
29499,2,34270.49
29505,3,94259.25
29506,4,51824.39
29511,3,38960.484
29512,1,57439.703
29515,4,80078.07
29519,1,72625.73
29527,1,45764.875
29531,1,58515.164
29540,1,76659.125
29541,1,87287.89
29547,2,75806.41
29549,3,54938.105
29550,3,43027.76
29557,1,99589.19
29558,1,93015.305
29567,1,112091.914
29567,2,30746.145
29568,2,71512.19
29568,3,49985.94
29569,1,134533.02
29580,2,67540.3
29585,1,127688.086
29587,4,61918.887
29590,2,12716.689
29591,4,51250.484
29593,2,81217.43
29595,4,67541.8
29601,3,27320.547
29602,1,48338.9
29614,3,50841.305
29617,2,80420.01
29621,2,73940.23
29629,2,82819.79
29634,3,25941.72
29636,2,37654.223
29637,2,47703.004
29638,2,44225.54
29644,1,125738.06
29645,2,27937.957
29649,3,56463.91
29658,1,65367.03
29658,3,45651.54
29665,2,61152.54
29667,1,92282.28
29670,3,57168.527
29671,3,47741.094
29672,5,4646.432
29673,6,54111.625
29675,2,57881.195
29678,3,72181.26
29689,2,34695.074
29695,2,65329.965
29699,2,24011.18
29699,3,62579.29
29700,1,68978.78
29703,1,44496.93
29704,1,77907.3
29708,3,27461.115
29708,5,2482.9294
29710,4,59653.684
29711,2,66054.18
29715,1,31231.426
29716,1,29480.701
29722,2,74989.77
29726,3,68228.805
29729,1,71603.72
29732,5,57046.58
29740,2,58234.375
29743,1,61907.36
29748,1,22065.389
29752,4,54911.457
29753,2,36994.227
29757,2,36395.05
29758,2,45476.56
29759,4,20778.033
29760,2,14454.353
29761,4,58689.07
29765,2,70122.35
29768,2,62217.418
29770,3,65814.78
29771,3,52500.12
29773,3,21542.756
29777,2,45832.098
29782,1,41599.355
29784,2,21866.414
29787,3,24328.771
29799,4,56463.91
29803,2,65291.723
29804,2,60639.582
29809,2,19595.44
29810,2,28920.893
29812,4,58088.49
29813,3,49271.367
29814,2,70340.08
29815,3,60308.63
29818,2,55651.812
29822,1,80373.516
29826,2,17837.873
29834,2,68727.86
29836,1,47989.508
29840,1,32735.06
29843,3,50241.46
29853,5,22100.736
29865,3,21839.182
29867,1,70028.15
29884,1,61992.61
29889,2,60753.5
29897,3,43348.684
29899,2,53700.574
29899,3,32630.857
29900,3,49078.445
29903,1,16761.416
29909,2,75158.734
29910,4,79159.664
29914,3,59652.76
29915,1,64818.71
29916,2,35242.89
29919,1,13848.355
29925,3,54763.863
29928,1,75165.12
29936,2,25678.137
29936,5,32504.285
29940,2,18668.81
29945,5,37872.746
29956,1,86249.42
29957,3,41345.58
29959,2,41483.867
29960,1,45444.707
29962,1,21274.518
29969,1,63351.773
29970,1,98179.984
29971,1,89498.82
29972,1,96763.9
29974,3,73020.3
29978,4,66514.2
29979,4,47975.195
29983,1,21713.734
29986,4,59353.04
29989,2,28492.252
29990,2,39401.582
29993,3,10805.632
29996,5,36354.594
29997,4,50897.676
29998,1,40589.18
30004,1,90535.68
30005,3,48780.562
30006,4,64284.89
30013,2,60456.703
30017,2,63634.758
30018,2,85893.016
30019,4,35915.38
30022,2,77224.305
30027,1,40176.6
30036,1,47757.9
30038,6,30654.459
30039,1,17256.844
30046,6,57755.332
30048,1,38291.582
30054,5,46803.844
30057,3,58402.863
30058,1,11061.765
30061,2,46551.266
30064,2,69548.62
30069,2,54582.152
30070,2,17199.217
30073,5,28834.174
30074,5,34163.93
30075,3,59016.543
30077,4,68950.95
30080,4,58176.438
30086,4,33627.547
30092,2,40606.14
30099,3,46266.24
30100,4,39973.586
30111,4,28471.861
30113,4,70727.23
30115,3,49201.6
30122,1,24985.475
30131,2,38468.89
30135,3,8203.147
30139,1,26847.564
30141,1,29390.818
30145,3,56061.47
30146,3,35661.477
30147,2,14787.992
30162,1,45961.805
30167,3,57114.258
30167,4,43412.805
30168,2,36097.035
30173,3,52619.676
30174,4,39225.195
30184,3,36036.168
30191,1,41346.996
30192,1,19338.844
30196,2,74440.55
30200,5,35708.387
30205,5,33534.48
30206,4,36707.94
30208,3,22367.621
30211,3,53159.117
30212,2,46644.312
30213,3,24831.229
30216,2,45127.72
30218,3,35760.707
30222,2,55936.656
30225,3,19481.096
30226,3,48208.023
30227,5,13635.96
30231,3,69303.65
30238,1,12226.375
30240,2,57084.754
30257,2,47370.99
30260,2,35715.242
30266,3,32066.361
30273,1,42275.29
30275,4,24443.59
30277,5,58732.867
30278,2,33321.836
30280,2,43990.965
30287,1,23604.363
30289,3,54976.62
30291,3,59202.668
30297,2,57041.812
30302,2,24386.688
30304,1,8595.816
30306,3,23532.602
30310,2,49215.59
30311,2,53670.746
30312,1,68095.36
30315,4,25098.89
30316,3,38723.34
30317,3,33309.453
30318,4,34703.473
30320,3,22313.486
30322,4,46230.78
30325,2,57483.043
30337,5,65562.234
30342,4,43590.816
30346,1,34397.82
30349,1,25871.71
30350,5,104731.195
30355,3,28559.164
30358,2,76379.07
30361,2,41304.145
30363,3,56764.555
30366,3,56475.78
30369,2,59307.195
30373,2,82730.11
30377,2,52345.45
30381,5,48398.383
30382,1,14442.593
30383,2,61273.65
30385,1,64962.117
30388,1,30409.525
30390,3,47900.484
30392,3,64853.98
30393,1,55429.473
30394,2,61433.21
30396,5,25324.373
30399,1,21470.996
30402,4,57482.12
30403,2,90520.59
30405,3,30444.555
30407,5,45302.34
30408,5,39751.22
30411,2,34255.66
30416,3,61364.21
30421,1,71198.266
30424,1,48916.65
30425,1,54007.055
30428,3,93497.2
30436,4,28453.725
30439,1,47571.016
30440,1,62078.117
30440,2,16499.553
30446,2,27361.23
30450,2,73544.59
30451,1,61904.08
30463,2,71134.45
30464,1,61036.26
30466,1,70752.37
30467,1,56080.914
30474,3,27091.896
30475,5,46333.63
30475,6,15202.368
30479,3,61220.867
30480,2,47985.555
30490,5,57469.17
30493,1,41106.684
30501,2,53539.098
30510,1,48607.19
30512,2,33443.574
30513,1,48468.89
30514,1,44777.066
30514,2,21679.148
30517,4,7723.884
30518,1,55388.53
30522,4,57469.17
30525,2,82379.87
30532,3,43397.44
30535,1,72338.234
30540,2,75498.21
30546,3,60093.816
30546,5,34831.04
30547,1,59112.773
30548,2,73303.69
30553,2,53013.93
30560,1,54442.617
30565,4,30724.215
30566,1,51372.49
30567,2,77365.71
30571,1,43770.93
30572,2,69627.555
30575,3,71485.086
30575,5,15895.524
30576,3,66995.46
30580,1,63243.94
30591,1,137136.38
30594,2,49432.836
30594,3,55898.793
30603,2,923.1532
30604,2,28492.035
30606,2,14221.425
30608,1,56460.82
30610,1,87356.43
30612,3,48917.01
30617,1,17230.717
30620,2,79275.7
30628,2,30147.096
30631,1,6861.633
30634,2,58780.848
30635,1,15121.672
30637,2,71912.96
30638,2,35960.715
30639,2,58081.703
30640,3,16464.916
30645,1,8926.728
30647,3,49600.246
30649,1,20348.195
30649,3,75701.63
30651,1,127538.53
30653,3,76805.67
30654,2,65705.22
30657,1,60764.188
30658,3,55255.977
30659,3,37664.79
30659,4,37407.414
30660,2,44595.566
30666,3,57055.195
30667,2,47736.95
30671,3,46236.51
30683,2,9497.738
30685,3,78636.89
30687,2,61275.902
30692,2,16457.992
30698,1,5016.58
30700,4,67228.37
30702,1,29597.08
30706,3,29048.621
30709,1,128237.62
30710,2,44068.29
30712,1,31963.148
30717,1,62216.59
30721,1,129418.53
30723,2,9697.543
30726,1,41248.23
30727,1,53815.855
30729,4,41011.355
30734,1,67857.57
30739,1,117432.52
30745,1,114115.23
30748,1,56827.004
30764,1,65718.76
30765,1,60012.035
30770,2,25339.531
30770,3,63051.605
30771,2,25727.209
30774,1,69958.414
30784,1,21086.67
30800,1,41407.86
30806,2,19766.26
30817,2,47943.344
30823,2,38504.9
30823,3,49839.418
30826,4,47356.766
30829,4,52699.133
30832,2,71392.21
30834,1,139320.1
30842,1,91926.27
30843,1,123832.65
30844,1,110619.914
30848,3,66820.805
30851,1,52695.688
30854,1,88556.6
30854,2,62520.656
30856,1,65958.984
30861,2,87622.5
30868,3,13993.932
30873,1,84716.4
30876,2,33710.074
30880,3,51450.09
30881,4,43732.52
30884,1,153633.44
30885,1,78277.9
30887,5,18817.623
30891,1,126510.414
30894,1,64014.19
30897,1,71318.086
30898,1,27428.773
30902,4,51220.062
30909,1,41513.137
30917,1,47579.652
30918,1,89067.836
30921,1,75446.96
30926,1,64788.008
30928,2,46410.195
30929,1,63711.684
30930,1,62124.203
30932,1,33191.477
30933,1,43726.086
30945,2,14911.886
30946,1,150659.88
30948,1,87833.375
30954,1,19536.506
30961,1,42109.695
30978,1,26243.08
30980,1,24954.225
30988,2,22964.518
30989,2,79052.62
30990,1,23091.186
30992,2,49370.75
30997,2,15576.24
30998,1,21947.844
31002,1,46507.297
31006,2,53778.016
31010,1,14576.314
31012,1,31092.479
31013,2,39307.176
31015,1,74260.516
31020,3,8011.8887
31029,1,42031.516
31030,2,41652.254
31033,1,37879.633
31042,2,38251.75
31043,1,32080.096
31044,2,30295.29
31046,6,16803.074
31047,2,60600.2
31048,1,56038.992
31049,1,107307.72
31052,1,51790.766
31063,1,43269.76
31072,1,59199.293
31078,1,16023.724
31081,1,53491.85
31082,3,49270.49
31084,1,38793.61
31092,1,9318.17
31093,1,44066.77
31095,1,26398.998
31099,1,27066.367
31109,2,34762.92
31115,2,2360.6838
31117,1,39263.844
31119,2,36277.66
31122,2,29302.27
31123,1,64323.723
31127,1,41563.11
31131,1,40546.56
31136,2,37173.527
31139,1,49454.17
31145,3,42929.383
31146,1,28345.715
31148,1,32788.645
31149,1,28639.453
31153,1,15985.524
31157,1,38493.945
31159,1,34137.293
31162,1,16988.824
31165,1,49446.938
31168,1,112157.99
31169,1,30116.418
31188,1,33082.066
31189,1,38571.79
31202,2,43917.52
31203,1,19071.18
31205,1,57921.23
31206,1,81693.0
31206,2,44613.348
31208,1,72614.05
31210,1,71358.14
31213,1,48196.414
31217,1,136939.58
31218,3,33156.527
31221,1,147135.52
31228,1,44346.297
31229,2,31199.355
31230,1,55772.52
31235,1,32727.484
31236,1,21082.03
31246,1,27862.16
31249,2,19979.922
31252,1,11129.606
31261,2,49813.152
31265,1,64157.27
31266,1,95180.76
31268,1,74386.07
31269,2,34906.26
31273,1,23028.531
31277,1,40953.816
31290,2,11909.739
31292,1,74673.98
31292,2,12566.744
31297,1,73488.52
31300,1,113771.73
31303,1,106855.82
31305,1,31788.803
31315,1,53516.29
31322,3,43645.008
31322,4,15433.145
31336,3,27913.836
31338,1,35981.797
31341,1,25446.996
31343,2,37441.38
31352,2,81534.78
31353,1,30374.94
31357,1,34211.957
31360,1,17525.56
31363,1,23993.162
31364,1,43917.406
31373,1,41896.145
31380,2,21839.145
31390,1,32402.205
31397,1,33976.26
31402,1,37547.863
31403,1,19059.654
31404,1,31778.959
31407,1,36181.8
31409,1,40003.473
31413,2,35015.266
31414,2,30797.15
31423,5,36898.12
31427,2,36314.85
31429,2,47659.746
31431,1,69233.12
31432,3,29844.736
31440,2,74838.17
31449,1,11006.102
31449,3,56764.555
31451,1,72857.94
31453,4,28553.826
31456,1,64397.848
31456,4,19835.89
31457,2,92288.65
31457,4,52140.81
31458,6,21098.754
31459,2,83670.88
31468,1,50527.973
31470,1,16671.322
31472,3,24384.346
31473,1,49051.395
31476,2,38144.773
31485,1,24834.371
31486,2,67492.31
31487,2,44305.836
31489,2,46257.145
31489,3,31422.521
31490,1,28983.445
31491,3,52690.85
31495,1,46146.477
31495,6,17229.156
31498,1,50528.785
31499,2,71007.65
31500,4,14077.59
31501,1,51581.863
31504,1,63583.44
31504,2,69487.66
31505,2,60591.617
31508,1,54230.3
31509,1,56328.75
31510,3,34237.047
31515,5,59653.684
31517,4,50293.82
31523,1,66257.25
31524,2,55921.59
31527,5,3979.6257
31530,2,56689.773
31530,3,65372.414
31531,1,50760.066
31536,1,61780.61
31540,2,23031.0
31543,4,53971.39
31545,1,52272.035
31546,2,72670.11
31555,4,56418.066
31560,2,67866.99
31562,2,53025.027
31569,2,31502.078
31571,1,31321.314
31571,2,47993.13
31572,3,33712.348
31576,4,57417.117
31583,2,56421.96
31600,3,57740.812
31603,3,39608.32
31609,6,24757.213
31610,1,65577.69
31611,3,61179.195
31612,1,60362.348
31615,3,57184.664
31618,2,102305.54
31620,2,74512.92
31620,4,57469.17
31622,1,38672.77
31623,1,41636.86
31629,4,30938.127
31630,1,82934.42
31630,2,61338.195
31636,7,17156.344
31639,4,29290.658
31641,3,27354.002
31643,5,22707.326
31647,1,61036.24
31649,2,34127.062
31651,3,51949.66
31656,3,62537.496
31657,5,20371.178
31658,5,7157.544
31665,1,50969.42
31671,2,78816.42
31679,2,63023.94
31683,2,64019.734
31684,2,75965.336
31686,2,65774.734
31690,3,68856.18
31691,1,85354.68
31692,4,45514.57
31694,3,45863.074
31695,2,86777.9
31699,4,22144.443
31704,3,46557.625
31705,4,33201.414
31706,3,67574.67
31714,3,56418.066
31719,1,42669.457
31720,2,40736.78
31723,2,38026.11
31725,2,37566.348
31728,4,34767.15
31730,1,22229.436
31732,2,73235.86
31736,2,78057.55
31740,2,71994.625
31742,4,67885.49
31744,2,30565.26
31747,2,31176.031
31748,1,29439.818
31753,1,34335.5
31754,3,52526.31
31755,4,32484.027
31757,2,52212.19
31758,1,31440.982
31762,1,38487.94
31763,1,43410.477
31764,2,80483.52
31765,4,69506.23
31766,2,69697.59
31768,1,44355.137
31769,2,54314.523
31771,2,64395.805
31782,2,77566.39
31785,2,71598.48
31789,4,61994.633
31792,2,55840.617
31797,2,59653.684
31809,3,61196.094
31814,3,50607.707
31815,3,52194.45
31816,2,63694.0
31818,4,31114.531
31820,3,61441.555
31822,7,48106.203
31826,1,39307.895
31827,1,52929.79
31837,2,77844.84
31838,3,18427.412
31839,3,15552.9375
31840,2,79242.56
31842,2,46056.746
31846,7,27583.307
31853,2,69083.15
31854,3,52052.617
31859,1,77781.43
31861,5,62252.38
31863,3,46062.324
31864,3,78446.33
31866,2,66486.67
31869,1,66766.55
31870,2,69416.79
31875,2,67594.74
31877,3,48882.023
31880,1,65591.09
31882,1,21836.863
31883,3,52999.777
31884,5,28256.537
31885,1,38340.133
31889,1,75691.78
31890,2,27658.3
31893,1,43918.97
31904,1,61169.445
31909,1,55074.13
31910,5,14483.763
31918,3,49113.53
31919,2,65762.08
31921,5,44478.45
31928,2,62267.74
31930,3,44093.41
31933,1,39514.15
31938,3,49448.918
31941,1,38991.84
31948,1,68473.14
31949,3,42934.867
31950,2,64017.664
31951,4,44741.156
31952,3,35825.34
31953,1,32708.924
31953,3,56148.004
31954,3,51189.508
31955,4,80861.35
31956,1,44512.066
31964,4,36335.02
31966,1,57391.5
31974,1,61385.586
31976,1,72003.81
31981,1,24240.217
31982,2,73764.56
31983,1,32398.383
31984,1,62710.4
31987,2,74567.445
31990,2,66395.54
31991,1,32516.014
31996,3,21747.947
31997,3,68634.59
32001,4,39907.508
32002,1,72866.43
32004,4,26076.709
32014,4,57122.684
32015,2,79955.18
32028,4,69110.305
32029,1,41991.45
32031,2,66888.62
32038,1,33303.527
32045,2,37443.824
32047,1,79165.4
32051,5,30993.016
32053,3,58958.83
32057,2,57922.367
32063,1,21422.555
32073,3,26861.621
32074,1,49119.113
32078,3,20192.385
32082,3,26863.434
32089,3,34029.832
32092,2,43520.79
32093,4,59657.28
32096,2,48064.875
32103,3,51191.1
32104,4,53762.555
32107,4,22454.562
32111,4,58910.477
32113,4,50699.35
32115,1,79066.2
32124,2,75210.56
32126,3,68135.49
32127,1,73012.63
32130,1,53461.125
32131,2,74643.12
32132,3,30175.172
32133,4,53517.04
32139,6,29979.42
32143,2,56267.37
32144,2,76177.18
32152,1,29453.732
32153,6,56763.633
32154,3,57469.17
32156,1,52597.367
32159,3,24857.297
32160,1,63160.29
32170,5,56764.555
32173,3,67407.72
32174,1,23917.17
32174,3,53892.004
32177,2,87461.05
32179,3,52352.37
32185,3,53384.203
32187,2,82903.555
32194,2,67746.8
32195,3,14061.885
32200,2,51096.45
32202,2,59155.387
32211,2,31559.832
32217,2,54933.62
32225,4,51492.156
32227,1,43937.527
32227,2,40969.363
32230,3,37253.008
32232,1,51337.598
32238,3,16775.016
32240,1,90643.945
32243,2,60083.28
32245,5,59486.246
32246,3,65786.875
32247,2,60600.39
32248,4,55223.215
32249,4,61184.645
32255,2,53195.68
32257,2,59169.934
32259,5,24135.73
32267,2,51223.93
32268,1,45799.75
32269,2,64437.36
32270,2,76425.734
32274,4,56441.01
32278,3,58779.19
32279,3,77965.36
32280,3,44271.77
32284,3,50368.9
32285,2,69426.555
32292,1,61249.863
32294,1,23399.873
32295,2,40007.402
32306,2,63699.91
32311,2,38268.08
32314,2,68361.43
32315,2,52444.535
32315,4,33978.844
32316,1,63468.297
32319,3,55758.54
32322,5,27318.227
32324,3,59653.684
32329,1,54059.066
32330,2,63286.57
32332,3,26602.023
32335,1,47989.465
32341,3,39231.05
32341,4,19073.938
32347,5,43518.52
32348,3,65480.094
32350,2,69422.74
32355,2,24573.814
32360,3,55884.934
32361,3,70133.125
32363,3,53997.723
32365,2,68555.38
32366,3,41665.79
32367,1,26680.805
32368,2,67268.54
32370,4,40518.773
32373,1,50843.08
32378,4,61889.26
32383,3,42316.984
32385,1,31159.941
32392,2,28837.984
32392,5,65937.82
32393,1,34875.684
32396,3,54072.65
32398,3,55876.65
32398,4,57469.17
32402,3,58930.08
32404,3,34307.59
32404,4,29084.402
32405,1,65424.035
32408,4,37236.79
32409,4,36273.508
32410,2,62455.38
32416,4,50631.016
32417,3,57469.17
32420,1,70603.94
32421,4,33427.375
32424,4,53379.887
32426,4,45379.81
32437,3,60472.688
32438,1,47151.617
32439,5,10617.569
32440,2,62769.617
32444,2,74162.25
32447,3,50428.58
32450,2,55304.688
32452,2,39009.445
32455,2,104071.92
32458,2,33440.25
32460,2,74896.086
32464,2,53159.508
32464,3,32083.738
32465,2,82741.74
32465,3,48789.027
32466,1,31174.994
32474,3,56148.004
32475,6,27139.09
32476,3,59955.023
32478,5,18971.436
32480,3,48343.33
32487,3,41714.45
32488,3,23512.926
32492,1,53615.516
32496,2,47260.34
32496,4,60790.23
32497,2,22758.06
32501,5,34822.664
32505,2,65741.86
32506,3,20151.13
32509,4,68425.08
32510,3,42094.277
32511,4,21612.55
32517,1,65072.35
32519,2,63484.45
32524,4,63003.223
32528,4,48109.78
32530,2,54368.67
32530,3,58499.98
32531,2,38112.02
32533,7,20443.555
32534,2,53798.426
32537,1,48154.094
32542,2,46214.207
32543,3,39447.86
32545,3,58324.26
32546,1,67182.96
32549,2,35408.31
32550,3,48776.715
32554,3,32717.576
32557,2,33396.16
32562,2,73501.734
32567,4,61754.492
32575,3,59891.34
32582,5,56764.555
32584,2,127011.16
32586,1,38013.293
32590,3,25065.371
32596,2,73770.99
32603,4,53137.016
32605,3,53996.953
32607,1,16671.084
32608,3,62014.023
32609,2,52669.312
32615,2,56113.953
32616,1,26233.094
32616,4,61655.88
32621,1,56583.742
32623,1,81259.6
32627,2,78682.61
32633,1,71711.65
32643,1,39638.914
32645,3,37308.613
32646,1,36043.016
32649,2,51285.92
32650,4,50263.42
32662,3,19442.531
32663,4,46245.297
32668,4,56764.555
32679,1,78350.46
32686,2,25231.158
32690,4,43970.387
32690,5,40215.117
32692,1,33138.906
32693,3,66753.01
32694,2,81282.23
32702,2,68909.98
32711,4,27581.006
32718,2,57469.17
32720,2,56272.816
32722,1,27844.412
32723,1,67091.58
32732,2,55797.312
32738,2,84204.13
32740,4,52367.023
32741,2,79783.195
32743,3,24746.525
32750,1,32917.37
32752,4,51437.61
32755,1,36282.25
32757,1,34123.54
32758,4,50153.3
32762,2,75733.04
32765,4,32118.373
32773,2,72057.96
32774,3,48881.938
32776,2,80044.18
32786,1,22610.186
32787,1,43517.71
32789,2,30796.37
32793,3,45218.945
32795,3,68781.59
32806,2,38302.605
32806,3,32031.145
32811,2,37983.723
32812,2,60755.12
32818,1,39925.65
32818,4,14364.503
32823,2,26616.447
32826,1,53018.76
32832,2,66796.16
32842,3,22788.564
32846,3,37123.438
32847,4,54077.5
32854,2,79482.664
32858,2,69821.266
32860,2,66032.26
32867,4,57351.887
32869,2,58463.707
32875,4,58295.094
32886,1,34904.03
32887,2,63785.734
32887,3,75169.3
32889,2,28744.295
32899,3,28523.252
32899,4,15109.874
32900,2,43645.293
32901,4,58690.82
32903,2,72918.305
32908,5,69858.7
32913,2,72557.67
32916,5,13033.959
32917,3,56418.066
32919,3,41323.973
32920,2,56384.312
32925,3,57767.152
32928,6,26453.512
32929,2,67352.695
32929,3,71962.734
32932,3,55582.64
32936,2,56681.48
32937,2,54922.57
32943,3,40575.613
32945,1,64714.31
32948,1,49336.04
32950,2,67925.055
32952,2,71897.97
32954,1,58095.477
32961,1,63221.285
32962,1,27459.562
32965,5,43370.77
32966,2,72191.19
32968,1,55916.01
32970,2,59208.344
32975,1,123689.734
32977,1,161760.36
32979,1,132973.83
32980,1,94981.42
32981,1,99413.1
32985,1,103331.09
32989,1,95491.16
32990,2,62965.27
32992,1,129181.39
32996,1,120867.15
32998,2,24437.492
33001,1,65597.55
33003,2,91805.22
33004,3,25352.688
33005,1,35181.16
33006,3,49232.324
33008,2,48468.457
33014,2,79273.11
33015,1,32097.062
33017,2,56763.633
33023,3,64871.023
33023,4,66228.81
33026,4,75063.94
33040,2,45659.3
33043,1,56261.516
33045,3,67422.74
33047,2,80150.65
33050,1,77538.9
33050,3,52347.99
33053,4,46218.652
33055,3,50858.035
33056,2,84124.43
33057,5,44625.805
33060,3,67054.04
33062,1,64342.0
33065,3,77178.18
